../data/kaggleData.txt,skpAC,100,2,350,0.904762,0.619565,0.735484,5.43738,96,91.2982,0.146525
../data/kaggleData.txt,skplc,100,2,350,0.97541,0.646739,0.777778,7.76923,86,48.4454,0.0779072
../data/kaggleData.txt,cskt,100,2,350,0.0291227,0.434783,0.0545889,1.19052,1948,1017.64,1.96757
../data/kaggleData.txt,SpreadSketch,100,2,350,0.0326087,0.228261,0.0570652,11.7482,5781,1713.36,3.24852
../data/kaggleData.txt,GMF,100,2,350,0.044955,0.244565,0.0759494,0.145198,0,314.689,0.352702
